CAMIS,Now_Crit,CUISINE,BORO,ZIPCODE,CBoard,Past_Crit
50108113,True,Peruvian,Manhattan,10019.0,104.0,True
50108114,True,American,Manhattan,10018.0,104.0,True
50108116,True,Tex-Mex,Queens,11370.0,403.0,False
50108118,True,Chicken,Queens,11374.0,406.0,False
50108119,True,Sandwiches,Queens,11377.0,402.0,True
50108120,True,Sandwiches,Manhattan,10038.0,101.0,False
50108121,True,Caribbean,Queens,11434.0,413.0,False
50108129,True,Chinese/Japanese,Queens,11101.0,401.0,True
50108141,True,Pizza,Queens,11385.0,405.0,False
50108142,False,Mexican,Queens,11375.0,406.0,False
50108145,True,Mexican,Queens,11426.0,413.0,True
50108148,False,Chicken,Bronx,10455.0,201.0,True
50108149,True,Frozen Desserts,Brooklyn,11204.0,312.0,True
50108150,True,Other,Brooklyn,11237.0,301.0,False
50108151,True,Other,Bronx,10460.0,209.0,False
50108152,True,Latin American,Queens,11106.0,401.0,False
50108153,True,Spanish,Queens,11385.0,405.0,False
50108154,True,Bakery Products/Desserts,Brooklyn,11204.0,311.0,True
50108157,True,American,Brooklyn,11201.0,302.0,True
50108162,False,Bakery Products/Desserts,Manhattan,10013.0,102.0,True
50108170,True,Greek,Staten Island,10314.0,501.0,True
50108172,True,Asian/Asian Fusion,Brooklyn,11215.0,306.0,True
50108174,False,Pizza,Manhattan,10065.0,108.0,False
50108184,True,Caribbean,Queens,11434.0,412.0,False
50108185,True,Coffee/Tea,Brooklyn,11223.0,315.0,True
50108191,True,Polish,Brooklyn,11222.0,301.0,False
50108193,True,Coffee/Tea,Brooklyn,11238.0,303.0,True
50108197,True,Coffee/Tea,Queens,11377.0,402.0,True
50108213,True,African,Queens,11423.0,412.0,True
50108215,True,Caribbean,Bronx,10467.0,212.0,False
50108219,True,Spanish,Queens,11432.0,412.0,True
50108220,True,American,Queens,11694.0,414.0,False
50108223,False,Bakery Products/Desserts,Brooklyn,11217.0,302.0,True
50108227,True,Afghan,Brooklyn,11222.0,301.0,True
50108234,True,Other,Queens,11368.0,404.0,False
50108249,True,Chinese,Manhattan,10036.0,105.0,False
50108250,True,Coffee/Tea,Manhattan,10003.0,103.0,True
50108251,True,Greek,Brooklyn,11209.0,310.0,True
50108252,True,Spanish,Queens,11418.0,409.0,True
50108256,True,Other,Brooklyn,11231.0,306.0,False
50108258,True,Chicken,Brooklyn,11205.0,303.0,True
50108259,True,Chicken,Brooklyn,11216.0,303.0,True
50108262,True,Chicken,Queens,11366.0,408.0,True
50108263,True,Chicken,Brooklyn,11234.0,318.0,False
50108265,True,Chicken,Brooklyn,11218.0,312.0,True
50108268,True,Chinese,Brooklyn,11231.0,306.0,True
50108282,True,Chinese,Queens,11375.0,406.0,True
50108285,True,Chicken,Brooklyn,11232.0,307.0,True
50108286,False,Coffee/Tea,Staten Island,10309.0,503.0,False
50108287,True,Chicken,Brooklyn,11226.0,314.0,False
50108288,True,Coffee/Tea,Staten Island,10306.0,502.0,False
50108289,True,American,Bronx,10459.0,202.0,True
50108290,True,Chicken,Queens,11435.0,412.0,True
50108291,True,American,Manhattan,10016.0,105.0,False
50108297,True,Hamburgers,Queens,11413.0,413.0,True
50108302,True,Coffee/Tea,Queens,11106.0,401.0,True
50108303,True,Chicken,Brooklyn,11235.0,315.0,False
50108306,False,Chicken,Brooklyn,11237.0,304.0,False
50108307,True,Chicken,Brooklyn,11212.0,316.0,True
50108308,True,Chicken,Queens,11414.0,410.0,True
50108309,True,Italian,Staten Island,10312.0,503.0,False
50108310,True,Chicken,Queens,11411.0,413.0,True
50108311,True,Chicken,Queens,11421.0,409.0,False
50108312,True,Chicken,Queens,11434.0,412.0,True
50108315,True,Chicken,Queens,11372.0,403.0,True
50108316,True,Chicken,Queens,11354.0,407.0,True
50108317,True,Chicken,Manhattan,10003.0,103.0,True
50108318,True,Chicken,Queens,11432.0,412.0,True
50108319,False,Chicken,Brooklyn,11236.0,318.0,True
50108321,True,Chicken,Brooklyn,11223.0,315.0,True
50108322,True,Chinese,Bronx,10458.0,207.0,True
50108323,True,Chicken,Brooklyn,11234.0,318.0,True
50108325,False,Chicken,Brooklyn,11203.0,309.0,True
50108333,True,Chinese,Manhattan,10013.0,103.0,True
50108338,True,Irish,Brooklyn,11225.0,309.0,True
50108351,False,American,Manhattan,10017.0,106.0,True
50108352,True,American,Bronx,10459.0,202.0,False
50108360,True,Hamburgers,Brooklyn,11205.0,302.0,True
50108361,True,Chinese,Manhattan,10018.0,105.0,True
50108363,True,Coffee/Tea,Brooklyn,11206.0,304.0,True
50108367,True,American,Queens,11375.0,406.0,False
50108375,True,Chinese,Brooklyn,11220.0,307.0,True
50108379,True,"Juice, Smoothies, Fruit Salads",Brooklyn,11224.0,313.0,True
50108380,True,Chinese,Queens,11004.0,413.0,True
50108383,True,Bangladeshi,Bronx,10462.0,209.0,True
50108389,True,Other,Manhattan,10002.0,103.0,False
50108396,True,Chinese,Manhattan,10037.0,110.0,True
50108397,False,Seafood,Bronx,10458.0,207.0,True
50108398,True,American,Brooklyn,11217.0,302.0,False
50108404,True,Chicken,Manhattan,10010.0,106.0,True
50108408,True,Middle Eastern,Brooklyn,11205.0,302.0,True
50108409,True,Bakery Products/Desserts,Queens,11355.0,407.0,True
50108411,True,Korean,Queens,11361.0,411.0,True
50108412,True,Bakery Products/Desserts,Manhattan,10022.0,106.0,False
50108413,True,Filipino,Queens,11373.0,404.0,True
50108415,True,Italian,Manhattan,10075.0,108.0,True
50108438,False,Thai,Manhattan,10065.0,108.0,True
50108440,True,Coffee/Tea,Queens,11358.0,407.0,False
50108441,True,Frozen Desserts,Brooklyn,11249.0,301.0,False
50108446,True,Thai,Brooklyn,11249.0,301.0,True
50108449,True,Chicken,Bronx,10456.0,203.0,True
50108453,True,Coffee/Tea,Brooklyn,11249.0,301.0,False
50108454,True,Japanese,Manhattan,10075.0,108.0,False
50108457,True,Bakery Products/Desserts,Queens,11101.0,402.0,False
50108458,False,Bangladeshi,Brooklyn,11208.0,305.0,True
50108462,True,American,Brooklyn,11233.0,303.0,False
50108469,True,Coffee/Tea,Brooklyn,11238.0,308.0,True
50108481,True,Thai,Manhattan,10016.0,106.0,True
50108487,True,Latin American,Queens,11101.0,401.0,True
50108490,True,Coffee/Tea,Manhattan,10002.0,103.0,True
50108495,True,Peruvian,Queens,11375.0,406.0,True
50108497,True,Indian,Manhattan,10002.0,103.0,True
50108514,True,Pizza,Manhattan,10010.0,105.0,False
50108526,True,Bakery Products/Desserts,Queens,11377.0,402.0,True
50108528,False,Tex-Mex,Manhattan,10003.0,103.0,False
50108529,True,Asian/Asian Fusion,Manhattan,10065.0,108.0,True
50108541,True,Mexican,Staten Island,10305.0,501.0,False
50108547,False,Chicken,Queens,11361.0,411.0,False
50108549,True,Bakery Products/Desserts,Brooklyn,11235.0,315.0,True
50108551,True,Chicken,Queens,11691.0,414.0,True
50108555,True,Other,Brooklyn,11232.0,307.0,False
50108556,True,Italian,Queens,11385.0,405.0,True
50108558,True,Italian,Queens,11101.0,402.0,True
50108559,True,Coffee/Tea,Brooklyn,11235.0,313.0,True
50108565,True,Asian/Asian Fusion,Bronx,10458.0,206.0,False
50108566,False,Spanish,Queens,11435.0,412.0,True
50108567,True,Chicken,Brooklyn,11203.0,317.0,True
50108572,True,Frozen Desserts,Manhattan,10012.0,102.0,True
50108576,False,Caribbean,Brooklyn,11226.0,317.0,False
50108577,True,Mexican,Staten Island,10304.0,501.0,True
50108579,True,Mexican,Bronx,10468.0,205.0,True
50108597,True,Vegetarian,Brooklyn,11211.0,301.0,True
50108600,True,Caribbean,Brooklyn,11238.0,308.0,True
50108603,True,Chinese,Manhattan,10035.0,111.0,True
50108607,True,Caribbean,Brooklyn,11217.0,308.0,False
50108611,True,Fusion,Queens,11426.0,413.0,True
50108614,True,Spanish,Manhattan,10032.0,112.0,False
50108617,True,Korean,Brooklyn,11201.0,302.0,True
50108619,False,Seafood,Brooklyn,11203.0,317.0,True
50108629,False,Sandwiches/Salads/Mixed Buffet,Queens,11375.0,406.0,True
50108636,True,Mediterranean,Staten Island,10302.0,501.0,True
50108639,True,Mexican,Staten Island,10314.0,502.0,True
50108640,True,American,Bronx,10465.0,210.0,False
50108645,True,Tex-Mex,Brooklyn,11209.0,310.0,True
50108646,False,Caribbean,Queens,11416.0,409.0,True
50108650,True,Jewish/Kosher,Brooklyn,11230.0,314.0,True
50108652,False,"Juice, Smoothies, Fruit Salads",Manhattan,10040.0,112.0,True
50108654,True,Coffee/Tea,Queens,11354.0,407.0,False
50108655,True,Greek,Manhattan,10014.0,102.0,True
50108656,True,Coffee/Tea,Queens,11385.0,405.0,True
50108657,True,Chinese,Manhattan,10013.0,103.0,True
50108668,True,Chicken,Queens,11375.0,406.0,True
50108671,True,Mexican,Staten Island,10307.0,503.0,True
50108675,True,Pizza,Manhattan,10011.0,104.0,True
50108681,True,Chinese,Brooklyn,11214.0,311.0,True
50108684,True,American,Brooklyn,11211.0,301.0,True
50108689,True,American,Manhattan,10019.0,104.0,True
50108692,True,Australian,Manhattan,10001.0,104.0,True
50108693,True,Chicken,Bronx,10452.0,204.0,False
50108694,True,Tex-Mex,Brooklyn,11214.0,311.0,True
50108695,True,Mexican,Brooklyn,11237.0,304.0,True
50108704,True,Pizza,Manhattan,10035.0,111.0,True
50108715,True,Chinese,Manhattan,10002.0,103.0,True
50108717,True,American,Manhattan,10014.0,102.0,True
50108720,True,Bakery Products/Desserts,Brooklyn,11237.0,304.0,True
50108725,True,Other,Bronx,10469.0,212.0,False
50108732,False,Mediterranean,Brooklyn,11217.0,306.0,True
50108737,False,American,Manhattan,10007.0,101.0,True
50108742,True,Coffee/Tea,Manhattan,10003.0,102.0,True
50108743,True,American,Manhattan,10021.0,108.0,True
50108748,False,Coffee/Tea,Brooklyn,11237.0,304.0,True
50108758,True,Chinese,Queens,11377.0,402.0,True
50108760,True,Italian,Queens,11368.0,404.0,False
50108770,True,Sandwiches,Manhattan,10036.0,105.0,False
50108773,True,Indian,Manhattan,10003.0,106.0,True
50108779,True,Chinese,Manhattan,10036.0,105.0,True
50108806,True,American,Manhattan,10002.0,103.0,True
50108807,True,Mexican,Staten Island,10309.0,503.0,False
50108809,True,Bagels/Pretzels,Manhattan,10038.0,101.0,True
50108814,True,Other,Brooklyn,11230.0,314.0,False
50108815,True,Mexican,Brooklyn,11232.0,307.0,True
50108816,True,Spanish,Queens,11372.0,403.0,False
50108817,True,Frozen Desserts,Manhattan,10011.0,104.0,False
50108818,True,Caribbean,Brooklyn,11221.0,303.0,True
50108819,True,Coffee/Tea,Brooklyn,11231.0,306.0,True
50108822,True,Frozen Desserts,Brooklyn,11201.0,302.0,True
50108824,True,Pizza,Manhattan,10014.0,102.0,True
50108826,True,Frozen Desserts,Queens,11103.0,401.0,False
50108827,False,Armenian,Manhattan,10002.0,103.0,False
50108828,True,Frozen Desserts,Brooklyn,11231.0,306.0,False
50108831,True,American,Manhattan,10035.0,111.0,False
50108832,False,Greek,Manhattan,10003.0,103.0,False
50108836,True,Chinese,Brooklyn,11219.0,311.0,True
50108840,True,Coffee/Tea,Queens,11101.0,402.0,False
50108847,True,Bagels/Pretzels,Manhattan,10009.0,103.0,True
50108855,True,American,Manhattan,10018.0,105.0,False
50108863,True,Chicken,Brooklyn,11215.0,306.0,True
50108876,True,Seafood,Bronx,10458.0,205.0,True
50108879,False,Pizza,Bronx,10468.0,205.0,False
50108883,True,Chinese,Queens,11354.0,407.0,True
50108884,True,Spanish,Brooklyn,11237.0,304.0,True
50108886,True,Chinese,Manhattan,10029.0,111.0,False
50108887,True,Coffee/Tea,Queens,11105.0,401.0,True
50108890,True,American,Manhattan,10009.0,103.0,False
50108892,True,Other,Queens,11101.0,401.0,False
50108895,True,Indian,Brooklyn,11201.0,302.0,False
50108898,True,Caribbean,Brooklyn,11236.0,318.0,False
50108900,True,American,Manhattan,10022.0,106.0,False
50108908,True,Thai,Manhattan,10009.0,103.0,True
50108910,True,Seafood,Brooklyn,11249.0,301.0,False
50108911,True,Thai,Manhattan,10038.0,101.0,False
50108912,True,Middle Eastern,Brooklyn,11201.0,302.0,False
50108924,True,Southeast Asian,Manhattan,10021.0,108.0,True
50108926,True,"Juice, Smoothies, Fruit Salads",Manhattan,10065.0,108.0,False
50108934,True,Pizza,Manhattan,10002.0,103.0,True
50108935,True,Bakery Products/Desserts,Manhattan,10023.0,107.0,True
50108938,True,Coffee/Tea,Manhattan,10009.0,103.0,True
50108942,True,Mexican,Brooklyn,11220.0,307.0,True
50108947,False,Coffee/Tea,Manhattan,10281.0,101.0,True
50108952,True,Bakery Products/Desserts,Brooklyn,11201.0,302.0,True
50108955,True,Other,Manhattan,10012.0,102.0,False
50108956,True,Spanish,Manhattan,10033.0,112.0,True
50108957,True,Seafood,Brooklyn,11236.0,318.0,True
50108963,True,Chinese,Manhattan,10018.0,105.0,True
50108964,True,Mexican,Manhattan,10003.0,103.0,True
50108965,True,Seafood,Bronx,10457.0,206.0,False
50108966,True,Chinese,Manhattan,10035.0,111.0,False
50108969,True,Coffee/Tea,Brooklyn,11229.0,315.0,True
50108971,True,Thai,Brooklyn,11238.0,308.0,True
50108977,True,Chinese,Manhattan,10018.0,105.0,True
50108981,True,New American,Brooklyn,11231.0,306.0,True
50108982,True,Bakery Products/Desserts,Brooklyn,11222.0,301.0,True
50108986,True,Chinese,Queens,11373.0,404.0,True
50108990,True,Chinese,Queens,11432.0,412.0,True
50108991,True,Italian,Manhattan,10022.0,106.0,True
50108995,True,Chicken,Bronx,10455.0,201.0,True
50108999,True,Donuts,Brooklyn,11238.0,308.0,True
50109004,True,Coffee/Tea,Manhattan,10003.0,102.0,False
50109010,True,Pizza,Brooklyn,11215.0,306.0,False
50109012,True,Chinese,Brooklyn,11234.0,318.0,True
50109016,False,Chinese,Manhattan,10001.0,105.0,True
50109018,True,Spanish,Queens,11432.0,408.0,True
50109032,True,Asian/Asian Fusion,Manhattan,10003.0,103.0,True
50109052,True,Sandwiches/Salads/Mixed Buffet,Manhattan,10019.0,104.0,True
50109054,True,Sandwiches,Manhattan,10028.0,108.0,True
50109055,True,"Juice, Smoothies, Fruit Salads",Brooklyn,11691.0,414.0,True
50109060,True,Coffee/Tea,Manhattan,10011.0,105.0,False
50109065,True,Chicken,Brooklyn,11206.0,301.0,True
50109069,True,American,Bronx,10457.0,206.0,True
50109070,False,Pizza,Queens,11416.0,409.0,False
50109071,True,Pizza,Queens,11427.0,413.0,False
50109072,True,Pizza,Queens,11374.0,406.0,True
50109073,True,Pizza,Queens,11435.0,412.0,False
50109074,True,Pizza,Brooklyn,11236.0,318.0,False
50109075,False,Pizza,Bronx,10469.0,212.0,True
50109076,True,Pizza,Bronx,10455.0,201.0,False
50109077,False,Pizza,Bronx,10462.0,209.0,False
50109078,False,Pizza,Brooklyn,11212.0,316.0,True
50109079,True,Other,Bronx,10467.0,212.0,False
50109080,True,American,Manhattan,10036.0,104.0,True
50109088,False,Italian,Brooklyn,11201.0,302.0,True
50109092,True,American,Manhattan,10011.0,104.0,True
50109093,True,Mexican,Brooklyn,11217.0,306.0,True
50109094,True,Spanish,Queens,11372.0,403.0,True
50109095,True,Jewish/Kosher,Queens,11374.0,406.0,True
50109120,False,American,Manhattan,10004.0,101.0,True
50109126,True,Bakery Products/Desserts,Staten Island,10314.0,502.0,True
50109131,False,Thai,Queens,11103.0,401.0,True
50109132,True,French,Manhattan,10017.0,105.0,False
50109137,True,Chinese,Bronx,10467.0,211.0,True
50109138,True,Chinese/Japanese,Brooklyn,11201.0,302.0,False
50109149,False,Coffee/Tea,Manhattan,10017.0,105.0,True
50109152,False,Creole,Brooklyn,11234.0,318.0,True
50109154,True,Chinese,Manhattan,10038.0,101.0,False
50109164,True,Chinese,Queens,11355.0,407.0,True
50109166,True,American,Bronx,10461.0,210.0,False
50109170,True,Seafood,Bronx,10465.0,210.0,False
50109171,True,Caribbean,Bronx,10470.0,212.0,False
50109176,False,Spanish,Queens,11368.0,403.0,True
50109177,True,Eastern European,Brooklyn,11223.0,311.0,True
50109178,True,Bottled Beverages,Brooklyn,11222.0,301.0,False
50109181,False,Indian,Manhattan,10029.0,111.0,True
50109184,True,Chinese,Queens,11375.0,406.0,False
50109190,True,American,Manhattan,10009.0,103.0,True
50109200,True,Italian,Queens,11106.0,401.0,False
50109204,True,Greek,Manhattan,10029.0,111.0,True
50109209,True,American,Staten Island,10301.0,501.0,False
50109225,True,Pizza,Bronx,10455.0,201.0,True
50109226,True,Coffee/Tea,Manhattan,10019.0,105.0,False
50109228,False,Coffee/Tea,Manhattan,10025.0,109.0,True
50109229,True,Frozen Desserts,Manhattan,10025.0,107.0,False
50109230,True,Bakery Products/Desserts,Brooklyn,11222.0,301.0,True
50109241,False,"Juice, Smoothies, Fruit Salads",Brooklyn,11216.0,308.0,False
50109247,True,American,Manhattan,10036.0,104.0,False
50109257,True,Pizza,Queens,11412.0,412.0,True
50109259,True,Spanish,Brooklyn,11237.0,304.0,True
50109264,True,American,Queens,11413.0,413.0,True
50109268,True,Asian/Asian Fusion,Manhattan,10022.0,106.0,True
50109269,True,Latin American,Manhattan,10034.0,112.0,True
50109284,True,Bottled Beverages,Queens,11418.0,409.0,False
50109295,True,Other,Brooklyn,11205.0,302.0,False
50109298,True,Italian,Manhattan,10038.0,101.0,True
50109299,True,Coffee/Tea,Manhattan,10029.0,111.0,True
50109313,True,Hotdogs,Manhattan,10009.0,103.0,True
50109318,True,Caribbean,Brooklyn,11225.0,309.0,True
50109337,True,Chinese,Bronx,10463.0,208.0,True
50109345,True,Asian/Asian Fusion,Brooklyn,11249.0,301.0,True
50109349,True,Caribbean,Bronx,10470.0,212.0,False
50109358,True,Other,Manhattan,10019.0,105.0,True
50109360,True,Chicken,Bronx,10459.0,202.0,False
50109380,True,Mexican,Staten Island,10302.0,501.0,True
50109386,True,Pizza,Manhattan,10012.0,102.0,True
50109387,True,Coffee/Tea,Brooklyn,11220.0,307.0,True
50109390,True,Chinese,Queens,11373.0,404.0,True
50109395,True,Chicken,Brooklyn,11203.0,317.0,True
50109404,True,Vegetarian,Brooklyn,11209.0,310.0,False
50109408,True,Japanese,Manhattan,10003.0,103.0,True
50109412,True,Asian/Asian Fusion,Manhattan,10065.0,108.0,True
50109423,True,Pizza,Manhattan,10023.0,107.0,False
50109424,False,Chicken,Manhattan,10009.0,103.0,True
50109425,False,Chicken,Bronx,10459.0,202.0,True
50109434,True,Mexican,Bronx,10467.0,211.0,True
50109437,True,Japanese,Brooklyn,11235.0,315.0,False
50109439,True,Indian,Queens,11432.0,412.0,True
50109440,True,Hotdogs,Manhattan,10009.0,103.0,True
50109442,True,Indian,Brooklyn,11209.0,310.0,True
50109444,True,Jewish/Kosher,Brooklyn,11230.0,314.0,True
50109445,True,Indian,Brooklyn,11216.0,308.0,True
50109446,True,Chinese,Staten Island,10301.0,501.0,True
50109450,True,Middle Eastern,Manhattan,10038.0,101.0,True
50109472,True,Spanish,Bronx,10456.0,203.0,False
50109474,False,American,Staten Island,10314.0,502.0,True
50109486,True,Steakhouse,Brooklyn,11234.0,318.0,False
50109487,True,Bakery Products/Desserts,Queens,11377.0,402.0,True
50109488,True,Bakery Products/Desserts,Queens,11379.0,405.0,True
50109490,True,American,Queens,11355.0,407.0,True
50109493,False,Tex-Mex,Brooklyn,11214.0,311.0,False
50109494,True,Mexican,Brooklyn,11204.0,311.0,True
50109497,True,Coffee/Tea,Manhattan,10010.0,105.0,True
50109500,True,Pizza,Bronx,10454.0,201.0,False
50109503,True,Spanish,Queens,11101.0,402.0,True
50109505,True,Hamburgers,Brooklyn,11216.0,303.0,True
50109509,True,Hotdogs,Queens,11354.0,407.0,True
50109514,True,Irish,Bronx,10470.0,212.0,True
50109518,True,Mexican,Manhattan,10029.0,111.0,True
50109523,True,Barbecue,Queens,11375.0,406.0,False
50109542,True,Japanese,Manhattan,10017.0,106.0,False
50109547,True,Seafood,Manhattan,10013.0,102.0,False
50109549,True,American,Manhattan,10014.0,104.0,False
50109551,True,Middle Eastern,Manhattan,10024.0,107.0,False
50109554,True,Bottled Beverages,Manhattan,10024.0,107.0,False
50109556,True,Sandwiches,Brooklyn,11234.0,318.0,False
50109565,True,Pakistani,Queens,11418.0,409.0,True
50109566,True,American,Brooklyn,11204.0,311.0,True
50109567,True,Pizza,Bronx,10458.0,207.0,True
50109577,False,Chicken,Brooklyn,11206.0,301.0,True
50109578,True,Pizza,Staten Island,10314.0,502.0,False
50109583,True,Other,Brooklyn,11201.0,302.0,False
50109584,True,Thai,Staten Island,10301.0,501.0,True
50109588,True,Chicken,Bronx,10455.0,202.0,False
50109598,True,Middle Eastern,Brooklyn,11209.0,310.0,True
50109601,False,American,Manhattan,10007.0,101.0,False
50109606,True,American,Queens,11101.0,401.0,True
50109612,True,American,Manhattan,10018.0,104.0,True
50109618,True,Italian,Staten Island,10309.0,503.0,False
50109619,True,Mexican,Manhattan,10011.0,104.0,False
50109626,False,Other,Queens,11432.0,412.0,False
50109637,True,American,Manhattan,10004.0,101.0,True
50109644,True,American,Bronx,10471.0,208.0,True
50109648,True,English,Manhattan,10012.0,102.0,False
50109652,True,"Juice, Smoothies, Fruit Salads",Bronx,10458.0,206.0,True
50109656,True,Bottled Beverages,Queens,11103.0,401.0,True
50109659,True,Middle Eastern,Manhattan,10029.0,111.0,True
50109666,True,Vegan,Brooklyn,11216.0,303.0,True
50109670,True,Mexican,Manhattan,10033.0,112.0,False
50109671,True,Tex-Mex,Queens,11435.0,412.0,False
50109674,True,Mexican,Bronx,10458.0,206.0,True
50109682,True,Chinese,Brooklyn,11207.0,305.0,True
50109683,True,Caribbean,Brooklyn,11208.0,305.0,True
50109685,False,American,Queens,11106.0,401.0,True
50109688,True,Coffee/Tea,Brooklyn,11238.0,308.0,True
50109699,True,Bakery Products/Desserts,Manhattan,10026.0,110.0,True
50109701,True,Mexican,Manhattan,10018.0,105.0,True
50109707,False,Pizza,Staten Island,10306.0,502.0,False
50109712,True,Chinese,Queens,11354.0,407.0,True
50109714,True,Seafood,Queens,11417.0,410.0,True
50109731,True,American,Brooklyn,11214.0,311.0,True
50109741,True,Chinese,Brooklyn,11220.0,312.0,True
50109743,False,Soul Food,Brooklyn,11213.0,308.0,False
50109750,True,New American,Manhattan,10013.0,101.0,True
50109752,False,Coffee/Tea,Manhattan,10002.0,103.0,True
50109753,True,Spanish,Queens,11419.0,410.0,True
50109755,True,Seafood,Bronx,10475.0,210.0,True
50109756,True,Chinese,Queens,11355.0,407.0,True
50109757,True,Japanese,Brooklyn,11235.0,315.0,False
50109761,True,Korean,Queens,11358.0,407.0,False
50109762,True,American,Queens,11104.0,402.0,False
50109764,True,Indian,Queens,11416.0,409.0,False
50109769,True,"Juice, Smoothies, Fruit Salads",Manhattan,10012.0,102.0,True
50109770,True,American,Manhattan,10019.0,105.0,False
50109773,True,Chicken,Brooklyn,11223.0,315.0,True
50109794,False,Coffee/Tea,Brooklyn,11238.0,308.0,True
50109795,True,Chicken,Bronx,10456.0,204.0,False
50109796,True,Mediterranean,Brooklyn,11211.0,301.0,False
50109803,True,Coffee/Tea,Brooklyn,11211.0,301.0,True
50109807,True,Donuts,Manhattan,10028.0,108.0,False
50109808,False,Coffee/Tea,Manhattan,10036.0,104.0,False
50109809,True,Caribbean,Brooklyn,11212.0,317.0,True
50109810,True,Chicken,Bronx,10468.0,208.0,True
50109814,True,Japanese,Brooklyn,11201.0,302.0,True
50109815,True,Chinese,Queens,11355.0,407.0,False
50109816,False,American,Manhattan,10022.0,106.0,False
50109819,True,Sandwiches,Bronx,10458.0,206.0,True
50109822,True,Salads,Brooklyn,11232.0,307.0,True
50109823,True,Caribbean,Bronx,10469.0,212.0,True
50109826,True,Other,Queens,11435.0,412.0,False
50109831,True,Eastern European,Manhattan,10019.0,104.0,False
50109834,True,Chicken,Queens,11377.0,402.0,True
50109836,True,American,Manhattan,10028.0,108.0,True
50109839,True,Mexican,Queens,11101.0,402.0,False
50109841,True,Caribbean,Brooklyn,11225.0,309.0,True
50109843,True,Latin American,Brooklyn,11237.0,304.0,False
50109859,True,Spanish,Brooklyn,11221.0,303.0,True
50109883,True,Chicken,Queens,11102.0,401.0,False
50109885,False,German,Manhattan,10028.0,108.0,False
50109890,True,Bakery Products/Desserts,Brooklyn,11231.0,306.0,True
50109894,True,Japanese,Manhattan,10002.0,103.0,True
50109897,True,American,Brooklyn,11223.0,315.0,True
50109898,True,Caribbean,Bronx,10462.0,209.0,False
50109900,True,American,Brooklyn,11232.0,307.0,False
50109901,False,Seafood,Brooklyn,11238.0,308.0,True
50109913,True,Pizza,Manhattan,10009.0,103.0,True
50109916,True,Italian,Manhattan,10014.0,102.0,False
50109917,True,Latin American,Bronx,10451.0,201.0,False
50109920,True,Other,Bronx,10467.0,212.0,False
50109927,False,Frozen Desserts,Manhattan,10019.0,105.0,True
50109928,True,American,Manhattan,10010.0,105.0,True
50109930,True,Other,Bronx,10456.0,204.0,False
50109931,True,Soul Food,Brooklyn,11203.0,309.0,True
50109947,True,Italian,Manhattan,10010.0,106.0,True
50109951,True,Latin American,Bronx,10456.0,203.0,True
50109954,False,American,Manhattan,10040.0,112.0,False
50109967,True,Korean,Queens,11101.0,402.0,True
50109974,True,Coffee/Tea,Manhattan,10025.0,107.0,False
50109979,True,Latin American,Queens,11372.0,403.0,False
50109981,True,Coffee/Tea,Manhattan,10012.0,102.0,False
50109998,True,"Juice, Smoothies, Fruit Salads",Manhattan,10012.0,102.0,True
50110000,True,Chinese,Brooklyn,11231.0,306.0,True
50110002,True,Other,Queens,11374.0,406.0,False
50110003,True,Chicken,Manhattan,10014.0,102.0,True
50110004,True,Coffee/Tea,Manhattan,10019.0,105.0,False
50110016,True,Japanese,Brooklyn,11209.0,310.0,True
50110033,True,Spanish,Brooklyn,11220.0,307.0,True
50110037,True,Latin American,Brooklyn,11207.0,305.0,False
50110042,False,Chinese,Brooklyn,11209.0,310.0,False
50110043,True,Chicken,Manhattan,10002.0,103.0,True
50110044,True,American,Brooklyn,11211.0,301.0,True
50110046,True,"Juice, Smoothies, Fruit Salads",Manhattan,10035.0,111.0,False
50110049,True,Indian,Manhattan,10010.0,105.0,True
50110075,True,Spanish,Manhattan,10014.0,102.0,False
50110081,True,American,Brooklyn,11234.0,318.0,False
50110086,True,Barbecue,Staten Island,10309.0,503.0,False
50110089,True,Jewish/Kosher,Brooklyn,11229.0,315.0,False
50110093,True,Soups/Salads/Sandwiches,Manhattan,10023.0,107.0,False
50110095,True,American,Queens,11103.0,401.0,True
50110096,False,Japanese,Manhattan,10001.0,105.0,True
50110097,True,Chinese,Brooklyn,11215.0,307.0,True
50110099,True,Frozen Desserts,Brooklyn,11231.0,306.0,False
50110101,False,American,Manhattan,10018.0,105.0,False
50110106,False,American,Brooklyn,11231.0,306.0,True
50110111,True,Caribbean,Queens,11419.0,410.0,True
50110113,True,Chicken,Manhattan,10032.0,112.0,True
50110119,True,Jewish/Kosher,Brooklyn,11230.0,314.0,True
50110133,True,"Juice, Smoothies, Fruit Salads",Brooklyn,11212.0,316.0,True
50110138,True,Seafood,Bronx,10459.0,202.0,True
50110143,False,Pizza,Brooklyn,11232.0,307.0,True
50110148,True,Bottled Beverages,Manhattan,10013.0,102.0,True
50110159,False,Coffee/Tea,Manhattan,10065.0,108.0,True
50110163,True,Coffee/Tea,Queens,11375.0,406.0,False
50110165,True,Chicken,Bronx,10467.0,212.0,True
50110168,True,Pancakes/Waffles,Brooklyn,11233.0,303.0,True
50110175,True,Other,Manhattan,10020.0,105.0,False
50110180,False,Bakery Products/Desserts,Bronx,10468.0,205.0,True
50110185,False,Greek,Queens,11106.0,401.0,True
50110210,False,Coffee/Tea,Manhattan,10018.0,105.0,True
